-0.18651988	-0.19058523	0.17682372	0.20873687	-0.1771508	-0.15238035	-0.1263849	-0.1521151	0.20148186	0.18184918	0.1913659	-0.20984368	0.17879437	-0.15755849	-0.16123566	0.11729791
-0.012447255	-0.05014683	0.058504768	0.022635773	-0.008740115	-0.0816935	-0.02782059	-0.05127601	0.049339492	0.022687458	0.03885084	-0.07560326	0.050245233	-0.047506265	-0.043355335	0.05162166
0.059726022	0.070953496	-0.107061535	-0.11246093	0.09611746	0.09577089	0.028066143	0.049002364	-0.02605521	-0.057199206	-0.047624886	0.13086496	-0.108542584	0.084370196	0.0645046	-0.04198727
-0.08683186	-0.114162356	0.08167613	0.15718772	-0.080998905	-0.043352976	-0.1377382	-0.09766089	0.112210535	0.1044459	0.10036451	-0.0810426	0.09072153	-0.08027606	-0.10363209	0.04492259
-0.26523805	-0.25284457	0.28372306	0.37454137	-0.28111416	-0.19490135	-0.34178162	-0.34045148	0.2792878	0.319274	0.26167464	-0.4174187	0.2741824	-0.36757368	-0.3163636	0.2793633
0.087877996	0.08483635	-0.10965922	-0.061553087	0.043048374	0.13514	0.036873557	0.09761976	-0.12381688	-0.114303224	-0.08040074	0.026050294	-0.07479575	0.058976237	0.10325269	-0.10321096
0.09962799	0.06037189	-0.073326245	-0.117487445	0.0842418	0.08677	0.103688866	0.03940474	-0.08098806	-0.0916342	-0.07976603	0.14577854	-0.0971226	0.104449466	0.116529725	-0.05638139
-0.12091713	-0.12690902	0.13281772	0.17474411	-0.1600486	-0.1603539	-0.14356665	-0.17707595	0.12256265	0.18277779	0.13301164	-0.16861813	0.11074034	-0.20602289	-0.15790342	0.08738398
-0.18694143	-0.17636901	0.20301601	0.23279972	-0.23263009	-0.20433128	-0.18997198	-0.20905541	0.2147346	0.26631168	0.14980426	-0.22920386	0.20693287	-0.23850228	-0.2181126	0.1435603
0.08762965	0.08600915	-0.0654685	-0.08298032	0.05142377	0.08494236	0.13181324	0.058231458	-0.05985666	-0.07360841	-0.07789167	0.07127331	-0.10088584	0.10743412	0.08519161	-0.030251144
-0.05474628	-0.06608397	0.1137676	0.12571529	-0.07557728	-0.019265065	-0.021880332	-0.019619597	0.046985175	0.09004543	0.057317693	-0.09820125	-0.017048199	-0.05701556	-0.119001836	-0.02714161
-0.11445384	-0.14112982	0.16398957	0.100210845	-0.16502237	-0.15160787	-0.11235413	-0.14709659	0.122463495	0.13877724	0.172213	-0.13568854	0.10579596	-0.13933912	-0.117605254	0.113254726
-0.0054082144	0.012679316	-0.040761016	0.02715231	0.0024774966	0.012810863	-0.029803088	0.010074045	0.033240583	0.04642176	-0.037831113	0.06476516	-0.040068988	-0.00067349186	0.04596387	-0.035822097
0.19599582	0.14397903	-0.22051267	-0.2777532	0.19740163	0.11749922	0.15227336	0.25981686	-0.143264	-0.1627093	-0.11757057	0.29343525	-0.119173706	0.23412107	0.2426586	-0.1958278
-0.3468782	-0.36620522	0.37718955	0.3813674	-0.40243712	-0.38813648	-0.31299785	-0.34663624	0.37182882	0.4232086	0.31509924	-0.3880877	0.31962404	-0.40738374	-0.39646357	0.2969009
0.08666751	0.11412137	-0.04841907	-0.07064731	0.03893106	0.092326775	0.07759852	0.074883044	-0.036941413	-0.102271535	-0.10782781	0.11970169	-0.06438628	0.15887073	0.09447754	-0.05404373
0.0538747	0.07540729	-0.08461126	-0.06547305	0.057508595	0.042830653	0.081202894	0.03125963	-0.034686353	-0.03505441	-0.07600289	0.13668346	-0.06380795	0.08665963	0.045546714	-0.10048479
0.26597396	0.18783985	-0.3245609	-0.26914367	0.2492677	0.22147536	0.23938273	0.3071907	-0.2665943	-0.2611145	-0.18367432	0.3107973	-0.2593853	0.3057217	0.30637947	-0.22197625
0.020943455	0.056992106	-0.10057333	-0.045355543	0.08424414	0.002785245	-0.0005058551	0.00078974804	-0.035752885	-0.08228932	-0.009007575	0.06240139	-0.037208382	0.10755663	0.059294794	-0.06950699
-0.09153744	-0.034233864	0.15278581	0.17164525	-0.07794047	-0.06034575	-0.10290374	-0.14286405	0.038746193	0.1363769	0.10323796	-0.20511597	0.08178532	-0.163559	-0.13141693	0.0631921
0.21399435	0.1611833	-0.25988805	-0.28944567	0.22777969	0.12909026	0.16781871	0.25662914	-0.21409425	-0.1624854	-0.20109755	0.3676075	-0.12271252	0.33155775	0.267406	-0.19126046
-0.12964682	-0.11832624	0.11388348	0.1195907	-0.051938917	-0.038772438	-0.07946448	-0.08394801	0.13867815	0.09445277	0.1272445	-0.18245672	0.12665023	-0.10759517	-0.15178664	0.055346638
0.13059425	0.075550176	-0.08357473	-0.13734525	0.13042438	0.10161019	0.1388262	0.09061516	-0.14226384	-0.11828505	-0.14739287	0.08491721	-0.15698296	0.12133382	0.114925385	-0.09429676
-0.15052459	-0.17022605	0.19553404	0.19310427	-0.11696868	-0.15555386	-0.113048	-0.18547323	0.15523829	0.13875149	0.14647299	-0.10558727	0.16350381	-0.13626085	-0.105505005	0.1928961
0.117178544	0.124572985	-0.117356226	-0.18288672	0.13725919	0.13490058	0.16018407	0.13361697	-0.10141593	-0.184478	-0.16930857	0.17031541	-0.16065857	0.09713216	0.09667559	-0.16827704
0.16027537	0.11434888	-0.2093729	-0.21937352	0.16109632	0.14257275	0.17703944	0.17903085	-0.18882176	-0.14305331	-0.18502887	0.22815023	-0.12113361	0.24287295	0.1803013	-0.16682108
0.014607158	0.027598264	-0.004877484	-0.049366973	0.032515507	0.00275173	0.08298239	0.037115343	0.034873154	0.0073394435	0.064357005	0.15243271	0.054085527	0.052953027	0.08579096	0.06779357
-0.072817855	-0.04604455	0.09182383	0.100137904	-0.06003648	-0.041393187	-0.106021635	-0.018337116	0.040344916	0.045714796	0.0359015	-0.08840189	0.08246784	-0.052752208	-0.0505415	0.0029090114
0.23505987	0.294744	-0.22619303	-0.29414472	0.2208248	0.29755163	0.2568631	0.28885588	-0.20881277	-0.22692299	-0.2704082	0.28325042	-0.20818356	0.2738929	0.23873882	-0.20990866
-0.11317925	-0.07601765	0.09231805	0.18462418	-0.07797666	-0.07311177	-0.09912054	-0.0951645	0.07693849	0.06330989	0.03378206	-0.16517346	0.052772008	-0.2168194	-0.09620805	0.082556136
0.24018133	0.13914073	-0.22558834	-0.23055574	0.22187476	0.15209873	0.2148008	0.1949743	-0.12902242	-0.12961274	-0.14278543	0.274995	-0.16789076	0.21873951	0.19553797	-0.09717018
-0.09540667	-0.118824735	0.13607396	0.19125015	-0.11181569	-0.096949555	-0.1383593	-0.1320013	0.065371156	0.095052406	0.12314412	-0.13514206	0.1492434	-0.20402472	-0.09699007	0.059937533
0.639093	0.6626994	-0.67923486	-0.6789471	0.6794594	0.66644895	0.6777939	0.6645794	-0.6252673	-0.6996089	-0.6647829	0.73407406	-0.5954108	0.6860141	0.7298754	-0.6403964
-0.032533076	-0.024906764	0.0074491324	-0.055671763	-0.033076003	-0.020362625	-0.044334512	0.029849997	0.030269977	-0.061836407	-0.052114356	0.018437093	0.027698131	0.012876833	-0.029286917	-0.042398833
0.19635762	0.14411487	-0.15896839	-0.17153542	0.18520957	0.112430535	0.11207808	0.18169348	-0.13256021	-0.12329795	-0.09743175	0.19404015	-0.084055096	0.26285118	0.19868734	-0.10905115
0.042132486	0.008549666	-0.06331922	-0.08028894	0.08008348	-0.008604837	0.04255291	0.017554995	-0.03770698	-0.038686663	-0.07726303	0.077537775	-0.04706819	0.07501501	0.065686874	-0.020203203
-0.72928727	-0.7024161	0.7612537	0.7136352	-0.81733483	-0.69110155	-0.7654131	-0.71985775	0.7783884	0.7501317	0.78183734	-0.82111937	0.724638	-0.7767022	-0.7828599	0.695552
0.34801742	0.30420068	-0.32565105	-0.3070274	0.29029828	0.2500218	0.2880223	0.2674179	-0.2448818	-0.32479963	-0.3249741	0.3801413	-0.26508126	0.38779438	0.28988835	-0.22480854
-0.54718447	-0.626219	0.6102877	0.59350073	-0.6348325	-0.572376	-0.5441997	-0.6053025	0.6073199	0.662448	0.60923034	-0.6009841	0.5809371	-0.5977261	-0.6069326	0.5458026
-0.14011072	-0.15202196	0.052133843	0.090971686	-0.10468507	-0.13336124	-0.12755355	-0.08193477	0.08386915	0.07973622	0.08460505	-0.10846815	0.13168687	-0.09856906	-0.106223695	0.07988752
